text_raw,text,label_raw,label,label_id,split
pada menkopolhukam wiranto teten masduki dan koordinator jaringan damai papua muridan sempat ada kali pertemuan tapi terhenti salah satu karena kesibukan poltik peneliti lipi adriana elisabeth,pada menkopolhukam wiranto teten masduki dan koordinator jaringan damai papua muridan sempat ada kali pertemuan tapi terhenti salah satu karena kesibukan poltik peneliti lipi adriana elisabeth,Neutral,neutral,1,train
Harusnya iya. Tapi packagingnya tidak dibuat demikian. Kecewa.,harusnya iya. tapi packagingnya tidak dibuat demikian. kecewa.,Negative,negative,0,train
"Bismillahirrohmannirrohim 🤲🤲🤲🤲🤲
Karena buatan produk lokal itu keren, bagus, terjamin kualitasnya👍
Banyak sekali produk kita yg ga kalah keren atau ga kalah dg designnya dg produk luar.
#BanggaBuatanIndonesia harus selalu digaung gaungkan krn kita hebat dan siapa lg ❤️","bismillahirrohmannirrohim 🤲🤲🤲🤲🤲 karena buatan produk lokal itu keren, bagus, terjamin kualitasnya👍 banyak sekali produk kita yg ga kalah keren atau ga kalah dg designnya dg produk luar. banggabuatanindonesia harus selalu digaung gaungkan krn kita hebat dan siapa lg ❤️",Positive,positive,2,train
"Lagi seneng banget sama aplikasi BBM terbaru ini, sekarang feature BBM sudah semakin lengkap.. Feature nya ada BBM Beauty, BBM Career dan masih banyak feature lainnya lagi, seperti BBM Football, BBM Channels, BBM Coupon, etc.. Ayo buruan kalian download ","lagi seneng banget sama aplikasi bbm terbaru ini, sekarang feature bbm sudah semakin lengkap.. feature nya ada bbm beauty, bbm career dan masih banyak feature lainnya lagi, seperti bbm football, bbm channels, bbm coupon, etc.. ayo buruan kalian download",Positive,positive,2,train
"wah, mantap juga perpanjang sim lewat online.. Cepet bgt, gak ush keluar rumah dan ketemu org banyak ewkwkwk","wah, mantap juga perpanjang sim lewat online.. cepet bgt, gak ush keluar rumah dan ketemu org banyak ewkwkwk",Positive,positive,2,train
"keren alur na
masuk story

terpisah di tengah kota, janjian di stasiun kereta, Alicia di posisi belakang, Alan... https://t.co/4WrIyJYSXH","keren alur na masuk story terpisah di tengah kota, janjian di stasiun kereta, alicia di posisi belakang, alan...",Positive,positive,2,train
"Ya kan apik banget disini, vibesnya beda aja gitu","ya kan apik banget disini, vibesnya beda aja gitu",Positive,positive,2,train
tokoh muda desa telah dir mengembangkan desa melalui gagasan dan karya nyata munculnya tokoh muda desa berkarakter rus diregenerasi bukan nya untuk menyemai rapan desa di masa depan melainkan juga sebagai agen pemersatu bangsa,tokoh muda desa telah dir mengembangkan desa melalui gagasan dan karya nyata munculnya tokoh muda desa berkarakter rus diregenerasi bukan nya untuk menyemai rapan desa di masa depan melainkan juga sebagai agen pemersatu bangsa,Neutral,neutral,1,train
pada monitoring evaluasi monev berkala yang dilakukan oleh tim koordinasi supervisi pencegahan korsupgah kpk pada juli tercatat sekitar dari total aset berupa tanah di seluruh pemerintah daerah di sulteng yakni sebanyak aset tanah belum bersertifikat,pada monitoring evaluasi monev berkala yang dilakukan oleh tim koordinasi supervisi pencegahan korsupgah kpk pada juli tercatat sekitar dari total aset berupa tanah di seluruh pemerintah daerah di sulteng yakni sebanyak aset tanah belum bersertifikat,Neutral,neutral,1,train
"ternyata mbaknya indosat pake BBSAK jg.. dan akhirnya, stlh ktnya td reset.. group bbmku ilang 1 & jd tambah lambat.. piye iki?","ternyata mbaknya indosat pake bbsak jg.. dan akhirnya, stlh ktnya td reset.. group bbmku ilang 1 & jd tambah lambat.. piye iki?",Negative,negative,0,train
"@jenry_yoga @UNSfess_ Numpak sugeng rahayu atb 60 ribuan, patas 110k full tol (jam tertentu). Kereta sri tanjung 88k","numpak sugeng rahayu atb 60 ribuan, patas 110k full tol (jam tertentu). kereta sri tanjung 88k",Neutral,neutral,1,train
Nah sekarang langsung switch ke stream langsung champions tv 4 bukan dari indosiar lagi ,nah sekarang langsung switch ke stream langsung champions tv 4 bukan dari indosiar lagi,Neutral,neutral,1,train
"Aku orangnya gak baperan, flat gituloh biasa aja. Ada pernah dideketin temen sendiri, anjir aku gak ngerasa lagi dipdkt in wkwkw bangke wes ora baper ora peka pisan bgst arek opo aku iki 😭","aku orangnya gak baperan, flat gituloh biasa aja. ada pernah dideketin temen sendiri, anjir aku gak ngerasa lagi dipdkt in wkwkw bangke wes ora baper ora peka pisan bgst arek opo aku iki 😭",Negative,negative,0,train
"Mau pulang tp liat antrian taxi panjang plus taxi yg masuk jarang,duduk dl deh sambil nyruput kopi and baca buku","mau pulang tp liat antrian taxi panjang plus taxi yg masuk jarang,duduk dl deh sambil nyruput kopi and baca buku",Neutral,neutral,1,train
belah mane ni ncing? tiap hari liwat jalan Saco kok ga ngeh yak,belah mane ni ncing? tiap hari liwat jalan saco kok ga ngeh yak,Neutral,neutral,1,train
Hooh.. 7-8 jam dari Ujung Genteng sampe pinggiran kota Sukabumi. Mau dibilang kapok tp keren viewnya cuma jalannya emang ga nahan deh,hooh.. 7-8 jam dari ujung genteng sampe pinggiran kota sukabumi. mau dibilang kapok tp keren viewnya cuma jalannya emang ga nahan deh,Positive,positive,2,train
"Si oren pegawaine kakean di gudo 
@faizardiansy
 soal e jek maleh performane elek",si oren pegawaine kakean di gudo soal e jek maleh performane elek,Negative,negative,0,train
Jalanan pantura sekitaran Tegal-pemalang rusak. Keep safety lads and mans ;;),jalanan pantura sekitaran tegal-pemalang rusak. keep safety lads and mans ;;),Negative,negative,0,train
"Tu berarti dia bener-bener mengakui skill mu. MANTAP, so cool, so amazing, so damn proud ","tu berarti dia bener-bener mengakui skill mu. mantap, so cool, so amazing, so damn proud",Positive,positive,2,train
"Seperti biasa, the one and only ikura. Kalo ngelive suara doang wkwk","seperti biasa, the one and only ikura. kalo ngelive suara doang wkwk",Neutral,neutral,1,train
Macam mas-mas dengan gaya keren dan hp bagus tapi ke stasiun cuma buat nanyain tiket kereta. Sumpah ga gak guna. Kasian yg antri buat beli tiket https://t.co/ah9jATKjtX,macam mas-mas dengan gaya keren dan hp bagus tapi ke stasiun cuma buat nanyain tiket kereta. sumpah ga gak guna. kasian yg antri buat beli tiket,Positive,positive,2,train
KEREN EUY ! BANDUNG BAKAL PUNYA STASIUN KERETA KELAS DUNIA SEPERTI INI: https://t.co/yTSylMFV3C via @YouTube,keren euy ! bandung bakal punya stasiun kereta kelas dunia seperti ini: via,Positive,positive,2,train
Lha mbo pikir wae regane 26jt nek hasil kamerane elek yo mending go tuku xiaomi turahane tuku anak wedus,lha mbo pikir wae regane 26jt nek hasil kamerane elek yo mending go tuku xiaomi turahane tuku anak wedus,Negative,negative,0,train
"Semua emang lg ngaco, sabar aja msh ada beberapa match","semua emang lg ngaco, sabar aja msh ada beberapa match",Negative,negative,0,train
"@Dwiwahyupus Cobaen, soale aku pernah beli yg big size disana, yg lbih besar dri yg tak beli juga ada. Mayan hargane murah banget hehe","cobaen, soale aku pernah beli yg big size disana, yg lbih besar dri yg tak beli juga ada. mayan hargane murah banget hehe",Positive,positive,2,train
melihat konferensi pers presiden ada rencana untuk membuat dialog melakukan evaluasi memperbaiki sistem keamanan itu adalah agenda yang bisa diangkat dalam dialog peneliti lipi adriana elisabeth,melihat konferensi pers presiden ada rencana untuk membuat dialog melakukan evaluasi memperbaiki sistem keamanan itu adalah agenda yang bisa diangkat dalam dialog peneliti lipi adriana elisabeth,Neutral,neutral,1,train
"GWK Emang keren Viewnya ... Lia Aja Pengen stay Di Bali Lagi,bukan buat kerja tapi tinggal di sana bersama keluarga :D","gwk emang keren viewnya ... lia aja pengen stay di bali lagi,bukan buat kerja tapi tinggal di sana bersama keluarga :d",Positive,positive,2,train
"Langkah yang bagus Persija kirim surat tertulis, ayo semua tim yg dirugikan protes juga dong, soalnya diliat2 ini wasit hampir tiap match ngaco semua ","langkah yang bagus persija kirim surat tertulis, ayo semua tim yg dirugikan protes juga dong, soalnya diliat2 ini wasit hampir tiap match ngaco semua",Negative,negative,0,train
"Lha yo,coba belajar dr musim kemaren. Knapa jersey ori tidak laku. Yo karena design elek dan harganya mahal. Andaikan musim ini berbenah,design kipa dan harga murah. Anggap 200k,sehari laku 2-3 jersey. Lek semusim wis kenek digawe urip kok. UMPAMANE......Misalkan.....","lha yo,coba belajar dr musim kemaren. knapa jersey ori tidak laku. yo karena design elek dan harganya mahal. andaikan musim ini berbenah,design kipa dan harga murah. anggap 200k,sehari laku 2-3 jersey. lek semusim wis kenek digawe urip kok. umpamane......misalkan.....",Negative,negative,0,train
Gw pengen banget karena ini hp yang terlihat sederhana padahal isinya lumayan gahar karena ram 2GB nya. Feature lengkap dan gak berlebihan kaya samsung yg suka installin aplikasi jele ga penting tp ga bisa dihapus.,gw pengen banget karena ini hp yang terlihat sederhana padahal isinya lumayan gahar karena ram 2gb nya. feature lengkap dan gak berlebihan kaya samsung yg suka installin aplikasi jele ga penting tp ga bisa dihapus.,Positive,positive,2,train
sobat muda tahukah kamu cerita tentang kkn di desa penari dari akun twitter wartawan,sobat muda tahukah kamu cerita tentang kkn di desa penari dari akun twitter wartawan,Neutral,neutral,1,train
Gue lagi kangen sih fix 3 match ngaco semua,gue lagi kangen sih fix 3 match ngaco semua,Negative,negative,0,train
"Ekonomi terbaik seperti apa pak Gub. Coba bapak masuk ke pelosok"" desa/ kampung pasti bapak tidak berani berbicara seperti ini. Data and realita jauh berbeda. Jalanan desa kecamatan dan kabuparen saja yang rusak. Di kab. Cirebon. Kb Bogor kab. Sukabumi dll.","ekonomi terbaik seperti apa pak gub. coba bapak masuk ke pelosok"" desa/ kampung pasti bapak tidak berani berbicara seperti ini. data and realita jauh berbeda. jalanan desa kecamatan dan kabuparen saja yang rusak. di kab. cirebon. kb bogor kab. sukabumi dll.",Negative,negative,0,train
Nih anime akhir2 ini vibesnya yg movie kinda mirip2 ga sih? Dr terakhir gua nonton bubble vibesnya jg jepang tenggelem jg. Terus weathering with you jg. Tp gpp deh selama visual dan story linenya apik i'll go . Mumpung pas bgt lg di bulan lahir wkkwkm,nih anime akhir2 ini vibesnya yg movie kinda mirip2 ga sih? dr terakhir gua nonton bubble vibesnya jg jepang tenggelem jg. terus weathering with you jg. tp gpp deh selama visual dan story linenya apik i'll go . mumpung pas bgt lg di bulan lahir wkkwkm,Positive,positive,2,train
"Kekancan puluhan tahun lagi pisan iki dibel glondor, terharu aku. https://t.co/P0BfTxEhdS","kekancan puluhan tahun lagi pisan iki dibel glondor, terharu aku.",Positive,positive,2,train
"https://t.co/dL5PmBXttm

Stasiun Sudirman Baru untuk kereta bandara telah rampung dibangun. Desain bagian dalam stasiun ini sangat keren mirip bandara.",stasiun sudirman baru untuk kereta bandara telah rampung dibangun. desain bagian dalam stasiun ini sangat keren mirip bandara.,Positive,positive,2,train
bagus bgt iki cokkk,bagus bgt iki cokkk,Positive,positive,2,train
Nyokap ngeluh wifi gak connect dan gue menjelaskan disitu emang dead zone. Ini rutinitas kami.,nyokap ngeluh wifi gak connect dan gue menjelaskan disitu emang dead zone. ini rutinitas kami.,Negative,negative,0,train
"Ojo lali sore iki nonton CAMPURSARI KOTA LAMA jam 5 sore, Lur!!!","ojo lali sore iki nonton campursari kota lama jam 5 sore, lur!!!",Neutral,neutral,1,train
"Lagian, jenenge yo idol, thirsting di stan account tuh udah sangat biasa. Jangan dikit dikit ""they are married and have 10 kids"" jancok asu bajingan.","lagian, jenenge yo idol, thirsting di stan account tuh udah sangat biasa. jangan dikit dikit ""they are married and have 10 kids"" jancok asu bajingan.",Negative,negative,0,train
pemerintah menyiapkan anggaran rupiah miliar untuk memperbaiki fasilitas umum di papua dan papua barat yang rusak akibat aksi unjuk rasa beberapa waktu lalu,pemerintah menyiapkan anggaran rupiah miliar untuk memperbaiki fasilitas umum di papua dan papua barat yang rusak akibat aksi unjuk rasa beberapa waktu lalu,Neutral,neutral,1,train
hoaks mudah menyebar karena orang cenderung memercayai apa yang sesuai kemauan atau rapannya dalam bentuk lain sebuah foto yang konon sangat jujur bisa memberikan informasi keliru karena pembaca sudah punya persepsi sendiri baca,hoaks mudah menyebar karena orang cenderung memercayai apa yang sesuai kemauan atau rapannya dalam bentuk lain sebuah foto yang konon sangat jujur bisa memberikan informasi keliru karena pembaca sudah punya persepsi sendiri baca,Neutral,neutral,1,train
"Hurung, aku lg ngincer performane pentium ro vga elek soale. Nek ssd ncen marai nambahi performa tenan, tp yo kui larang","hurung, aku lg ngincer performane pentium ro vga elek soale. nek ssd ncen marai nambahi performa tenan, tp yo kui larang",Negative,negative,0,train
"Tapi silahkan yang mau njajal hidup di luar negri dengan cuma mandang yang itu, satu minggu saja. Gimana gimananya monggo di ceritakan. Soalnya saya juga belum pernawh","tapi silahkan yang mau njajal hidup di luar negri dengan cuma mandang yang itu, satu minggu saja. gimana gimananya monggo di ceritakan. soalnya saya juga belum pernawh",Neutral,neutral,1,train
justru gubernur rus merasa bagian dari pemerintah ini seolah oleh gubernur bukan bagian dari pemerintah kata anggota komisi ii dpr komarudin watubun,justru gubernur rus merasa bagian dari pemerintah ini seolah oleh gubernur bukan bagian dari pemerintah kata anggota komisi ii dpr komarudin watubun,Neutral,neutral,1,train
Kecewa sama packagingnya hehe.,kecewa sama packagingnya hehe.,Negative,negative,0,train
"@bernardusraka bro,ketokane lancar and cair iki..hehehe,","bro,ketokane lancar and cair iki..hehehe,",Positive,positive,2,train
"Untukku writer-nya Jun-san hebat dalam membawakan karakter public figure yang natural. Konflik dihadapi Jun-san sebagai public figure dikemas apik jadi sesuatu yang khas dari karakternya. Vibesnya sangat positif, IC-nya adem dan humble. Semangat terus menulis Jun, writer-san! []","untukku writer-nya jun-san hebat dalam membawakan karakter public figure yang natural. konflik dihadapi jun-san sebagai public figure dikemas apik jadi sesuatu yang khas dari karakternya. vibesnya sangat positif, ic-nya adem dan humble. semangat terus menulis jun, writer-san! []",Positive,positive,2,train
dia banyak membuat kesalahan unforced error terutama dari servis upaya untuk menunjukkan kemampuannya pada seringkali gagal karena gagal menyeberangkan bola saat servis,dia banyak membuat kesalahan unforced error terutama dari servis upaya untuk menunjukkan kemampuannya pada seringkali gagal karena gagal menyeberangkan bola saat servis,Neutral,neutral,1,train
"luwih seneng berpakaian sederhana, tidak berlebihan, baginya . Simple is Cool","luwih seneng berpakaian sederhana, tidak berlebihan, baginya . simple is cool",Positive,positive,2,train
"Sesok neh ratak pendem, tak berbagi cerita ro koe wae","sesok neh ratak pendem, tak berbagi cerita ro koe wae",Neutral,neutral,1,train
"Hahaha mosok? Iki koyoknya “debut” dia sebelum ke drama2 tv. Beda yak ama skrg, skill aktingnya bagus bgt.","hahaha mosok? iki koyoknya “debut” dia sebelum ke drama2 tv. beda yak ama skrg, skill aktingnya bagus bgt.",Positive,positive,2,train
"Pemimpin DKI. Yang pintar dan santun. Kritikan dan cemoohan itu biasa bagi pemimpin yang jujur,karena mereka merasa iri, Sama Bang Anies Good Gubernur.","pemimpin dki. yang pintar dan santun. kritikan dan cemoohan itu biasa bagi pemimpin yang jujur,karena mereka merasa iri, sama bang anies good gubernur.",Positive,positive,2,train
arief budiman minta dua pihak menunggu hasil penghitungan kpu,arief budiman minta dua pihak menunggu hasil penghitungan kpu,Neutral,neutral,1,train
proses yang panjang selanjutnya adalah memindahkan lukisan ke permukaan telepon seluler karena dia rus rutin berkomunikasi dengan tim dari terkait revisi desain,proses yang panjang selanjutnya adalah memindahkan lukisan ke permukaan telepon seluler karena dia rus rutin berkomunikasi dengan tim dari terkait revisi desain,Neutral,neutral,1,train
